timestamp,sensorID,raw_VWC,temp,EC
1605791481,0,2599.92,21.6,353
1605791491,1,2514.58,21.7,347
1605791492,0,2601.15,21.6,350
1605791502,1,2514.44,21.7,348
1605791503,0,2600.26,21.6,347
1605791513,1,2514.82,21.7,347
1605791514,0,2600.87,21.6,352
1605791524,1,2514.6,21.7,347
1605791525,0,2600.44,21.6,338
1605791535,1,2515.7,21.7,348
1605791536,0,2600.92,21.6,347
1605791546,1,2514.47,21.7,338
1605791547,0,2601.23,21.6,351
1605791557,1,2515.28,21.7,349
1605791558,0,2600.17,21.6,350
1605791568,1,2514.91,21.7,339
1605791569,0,2599.57,21.6,351
1605791579,1,2515.19,21.7,347
1605791580,0,2600.87,21.6,352
1605791590,1,2514.75,21.7,348
1605791591,0,2600.75,21.6,347
1605791601,1,2514.29,21.7,348
1605791602,0,2600.79,21.6,353
1605791612,1,2514.6,21.7,342
1605791613,0,2599.84,21.6,346
1605791623,1,2514.74,21.7,340
1605791624,0,2600.04,21.6,353
1605791634,1,2514.47,21.7,348
1605791635,0,2600.22,21.6,351
1605791645,1,2514.47,21.7,337
1605791646,0,2600.15,21.6,353
1605791656,1,2514.55,21.7,349
1605791657,0,2600.04,21.6,345
1605791667,1,2516.46,21.7,346
1605791668,0,2601.07,21.6,352
1605791678,1,2514.93,21.7,348
1605791679,0,2600.42,21.6,346
1605791688,1,2515.2,21.7,349
1605791689,0,2600.05,21.6,352
1605791699,1,2515.65,21.7,347
1605791700,0,2599.94,21.6,353
1605791710,1,2514.45,21.7,348
1605791711,0,2601.28,21.6,349
1605791721,1,2514.5,21.7,347
1605791722,0,2600.07,21.6,353
1605791732,1,2516.25,21.7,338
1605791733,0,2601.45,21.6,352
1605791743,1,2516.27,21.7,338
1605791744,0,2601.16,21.6,348
1605791754,1,2515.03,21.7,347
1605791755,0,2600.67,21.6,346
1605791765,1,2516.34,21.7,340
1605791766,0,2599.84,21.6,353
1605791776,1,2515.33,21.7,346
1605791777,0,2601.03,21.6,353
1605791787,1,2515.59,21.7,342
1605791788,0,2599.85,21.6,352
1605791798,1,2515.47,21.7,349
1605791799,0,2599.75,21.6,351
1605791809,1,2515,21.7,347
1605791810,0,2600.36,21.6,351
1605791820,1,2515.5,21.7,339
1605791821,0,2600.87,21.6,345
1605791831,1,2515.1,21.7,349
1605791832,0,2599.67,21.6,352
1605791842,1,2515.76,21.7,348
1605791843,0,2599.65,21.6,353
1605791853,1,2514.23,21.7,347
1605791854,0,2600.79,21.6,350
1605791864,1,2514.53,21.7,345
1605791865,0,2601.39,21.6,350
1605791875,1,2516.01,21.7,349
1605791876,0,2599.76,21.6,353
1605791886,1,2515.36,21.7,346
1605791887,0,2600.84,21.6,350
1605791897,1,2515.47,21.7,346
1605791898,0,2600.51,21.6,340
1605791908,1,2515.44,21.7,348
1605791909,0,2601.11,21.6,352
1605791919,1,2515.69,21.7,345
1605791920,0,2600.01,21.6,351
1605791930,1,2516.76,21.7,347
1605791931,0,2601.17,21.6,352
1605791941,1,2514.32,21.7,339
1605791942,0,2600.31,21.6,345
1605791952,1,2515.37,21.7,344
1605791953,0,2599.54,21.6,353
1605791963,1,2515.24,21.7,338
1605791964,0,2600.65,21.6,349
1605791974,1,2516.58,21.7,338
1605791975,0,2601.31,21.6,351
1605791985,1,2515.89,21.7,347
1605791986,0,2600.09,21.6,345
1605791996,1,2516.4,21.7,340
1605791997,0,2600.95,21.6,352
1605792007,1,2515.01,21.7,345
1605792008,0,2599.75,21.6,353
1605792018,1,2515.05,21.7,339
1605792019,0,2600.86,21.6,352
1605792029,1,2515.83,21.7,347
1605792030,0,2601.15,21.6,352
1605792040,1,2515.32,21.7,345
1605792041,0,2600.91,21.6,352
1605792051,1,2514.43,21.7,347
1605792052,0,2599.67,21.6,353
1605792062,1,2515.68,21.7,349
1605792063,0,2601.05,21.6,351
1605792073,1,2514.97,21.7,342
1605792074,0,2600.98,21.6,351
1605792084,1,2515.32,21.7,344
1605792085,0,2600.01,21.6,338
1605792095,1,2516.62,21.7,347
1605792096,0,2599.9,21.6,351
1605792106,1,2515.92,21.7,343
1605792107,0,2601.01,21.6,339
1605792117,1,2514.97,21.7,348
1605792118,0,2601.36,21.6,346
1605792128,1,2515.6,21.7,343
1605792129,0,2600.89,21.6,351
1605792139,1,2514.13,21.7,345
1605792140,0,2601.28,21.6,348
1605792150,1,2514.46,21.7,347
1605792151,0,2601.06,21.6,339
1605792161,1,2514.85,21.7,347
1605792162,0,2600.93,21.6,352
1605792172,1,2515.36,21.7,349
1605792173,0,2601.13,21.6,351
1605792183,1,2514.26,21.7,337
1605792184,0,2600.04,21.6,352
1605792194,1,2515.57,21.7,347
1605792195,0,2601.08,21.6,351
1605792205,1,2515.03,21.7,347
1605792206,0,2599.94,21.6,345
1605792216,1,2516.01,21.7,349
1605792217,0,2600.14,21.6,353
1605792227,1,2514.6,21.7,346
1605792228,0,2600.84,21.6,352
1605792238,1,2514.66,21.7,339
1605792239,0,2601.06,21.6,352
1605792249,1,2515.62,21.7,347
1605792250,0,2601.01,21.6,350
1605792260,1,2515.24,21.7,339
1605792261,0,2599.62,21.6,351
1605792271,1,2514.73,21.7,347
1605792272,0,2600.26,21.6,348
1605792282,1,2516.32,21.7,347
1605792283,0,2601.03,21.6,338
1605792293,1,2515.43,21.7,338
1605792294,0,2600.77,21.6,353
1605792304,1,2516.27,21.7,348
1605792305,0,2601,21.6,352
1605792315,1,2516.59,21.7,339
1605792316,0,2600.83,21.6,346
1605792326,1,2514.57,21.7,345
1605792327,0,2599.73,21.6,352
1605792337,1,2514.44,21.7,339
1605792338,0,2601.58,21.6,352
1605792348,1,2514.7,21.7,348
1605792349,0,2600.68,21.6,345
1605792359,1,2514.67,21.7,345
1605792360,0,2599.89,21.6,353
1605792370,1,2516.25,21.7,345
1605792371,0,2600.27,21.6,346
1605792381,1,2515.69,21.7,348
1605792382,0,2600.5,21.6,351
1605792392,1,2514.71,21.7,339
1605792393,0,2599.56,21.6,338
1605792403,1,2516.06,21.7,339
1605792404,0,2600.96,21.6,339
1605792414,1,2514.6,21.7,348
1605792415,0,2599.93,21.6,353
1605792425,1,2515.84,21.7,348
1605792426,0,2600.57,21.6,345
1605792436,1,2515.03,21.7,347
1605792437,0,2601,21.6,346
1605792447,1,2516.12,21.7,337
1605792448,0,2600.96,21.6,339
1605792458,1,2514.47,21.7,346
1605792459,0,2599.91,21.6,353
1605792469,1,2514.4,21.7,338
1605792470,0,2600.51,21.6,351
1605792480,1,2514.33,21.7,349
1605792481,0,2600.07,21.6,346
1605792491,1,2514.07,21.7,347
1605792492,0,2601.01,21.6,351
1605792502,1,2516.22,21.7,338
1605792503,0,2601.04,21.6,350
1605792513,1,2515.39,21.7,348
1605792514,0,2601.15,21.6,345
1605792524,1,2515.26,21.7,349
1605792525,0,2599.76,21.6,353
1605792535,1,2515.38,21.7,346
1605792536,0,2601.15,21.6,340
1605792546,1,2515.89,21.7,347
1605792547,0,2601.12,21.6,340
1605792557,1,2514.39,21.7,346
1605792558,0,2600.21,21.6,338
1605792568,1,2514.67,21.7,347
1605792569,0,2599.96,21.6,353
1605792579,1,2516.24,21.7,348
1605792580,0,2600.21,21.6,350
1605792590,1,2515.22,21.7,347
1605792591,0,2600.98,21.6,351
1605792601,1,2516.27,21.7,340
1605792602,0,2601.1,21.6,338
1605792611,1,2514.63,21.7,347
1605792612,0,2600.71,21.6,352
1605792622,1,2514.83,21.7,348
1605792623,0,2600.81,21.6,351
1605792633,1,2514.62,21.7,338
1605792634,0,2600.25,21.6,346
1605792644,1,2514.06,21.7,346
1605792645,0,2599.88,21.6,350
1605792655,1,2515.84,21.7,344
1605792656,0,2600.17,21.6,350
1605792666,1,2514.28,21.7,349
1605792667,0,2599.92,21.6,353
1605792677,1,2514.45,21.7,347
1605792678,0,2599.51,21.6,346
1605792688,1,2515.46,21.7,337
1605792689,0,2600.06,21.6,352
1605792699,1,2515.56,21.7,338
1605792700,0,2599.44,21.6,344
1605792710,1,2515.03,21.7,339
1605792711,0,2601.36,21.6,353
1605792721,1,2515.43,21.7,347
1605792722,0,2600.23,21.6,339
1605792732,1,2515.13,21.7,339
1605792733,0,2601.41,21.6,347
1605792743,1,2515.14,21.7,347
1605792744,0,2600.83,21.6,352
1605792754,1,2515.2,21.7,347
1605792755,0,2600.53,21.6,351
1605792765,1,2515.22,21.7,347
1605792766,0,2599.85,21.6,344
1605792776,1,2516.34,21.7,347
1605792777,0,2600.14,21.6,338
1605792787,1,2516.59,21.7,339
1605792788,0,2601.48,21.6,351
1605792798,1,2516.05,21.7,343
1605792799,0,2600.24,21.6,352
1605792809,1,2514.24,21.7,347
1605792810,0,2599.85,21.6,352
1605792820,1,2516.23,21.7,339
1605792821,0,2600.83,21.6,352
1605792831,1,2516.08,21.7,346
1605792832,0,2601.59,21.6,353
1605792842,1,2514.33,21.7,346
1605792843,0,2601.16,21.6,338
1605792853,1,2515.28,21.7,348
1605792854,0,2600.24,21.6,353
1605792864,1,2514.94,21.7,337
1605792865,0,2601.01,21.6,347
1605792875,1,2515.79,21.7,338
1605792876,0,2600.19,21.6,350
1605792886,1,2515.3,21.7,348
1605792887,0,2599.99,21.6,351
1605792897,1,2515.23,21.7,350
1605792898,0,2599.81,21.6,354
1605792908,1,2515.34,21.7,347
1605792909,0,2601.11,21.6,351
1605792919,1,2515.52,21.7,348
1605792920,0,2599.94,21.6,351
1605792930,1,2514.64,21.7,344
1605792931,0,2600.86,21.6,351
1605792941,1,2514.73,21.7,348
1605792942,0,2599.79,21.6,353
1605792952,1,2514.71,21.7,346
1605792953,0,2601.09,21.6,348
1605792963,1,2515.16,21.7,338
1605792964,0,2599.93,21.6,352
1605792974,1,2516.59,21.7,344
1605792975,0,2599.96,21.6,345
1605792985,1,2514.37,21.7,339
1605792986,0,2599.95,21.6,351
1605792996,1,2515.75,21.7,347
1605792997,0,2601.05,21.6,345
1605793007,1,2516.66,21.7,339
1605793008,0,2601.13,21.6,351
1605793018,1,2514.79,21.7,347
1605793019,0,2599.45,21.6,352
1605793029,1,2514.65,21.7,345
1605793030,0,2600.04,21.6,346
1605793040,1,2515.89,21.7,346
1605793041,0,2601.01,21.6,352
1605793051,1,2514.29,21.7,338
1605793052,0,2600.87,21.6,351
1605793062,1,2514.35,21.7,338
1605793063,0,2600.9,21.6,345
1605793073,1,2514.79,21.7,349
1605793074,0,2600.6,21.6,346
1605793084,1,2515.01,21.7,346
1605793085,0,2601.16,21.6,352
1605793095,1,2515.36,21.7,347
1605793096,0,2601.09,21.6,352
1605793106,1,2515.71,21.7,338
1605793107,0,2600.55,21.6,352
1605793117,1,2514.22,21.7,347
1605793118,0,2601.29,21.6,353
1605793128,1,2514.49,21.7,337
1605793129,0,2600.88,21.6,352
1605793139,1,2514.38,21.7,346
1605793140,0,2599.89,21.6,349
1605793150,1,2514.89,21.7,339
1605793151,0,2600.16,21.6,350
1605793161,1,2514.98,21.7,338
1605793162,0,2601.18,21.6,338
1605793172,1,2515.15,21.7,336
1605793173,0,2601.02,21.6,351
1605793183,1,2515.29,21.7,347
1605793184,0,2599.83,21.6,351
1605793194,1,2515.6,21.7,349
1605793195,0,2600.09,21.6,351
1605793205,1,2515.3,21.7,346
1605793206,0,2600.67,21.6,351
1605793216,1,2515.66,21.7,346
1605793217,0,2600.31,21.6,351
1605793227,1,2515.26,21.7,339
1605793228,0,2600.99,21.6,340
1605793238,1,2516.47,21.7,345
1605793239,0,2601.37,21.6,338
1605793249,1,2515.98,21.7,346
1605793250,0,2599.86,21.6,351
1605793260,1,2514.44,21.7,346
1605793261,0,2600.97,21.6,352
1605793271,1,2514.57,21.7,345
1605793272,0,2599.76,21.6,352
1605793282,1,2515.54,21.7,338
1605793283,0,2599.96,21.6,338
1605793293,1,2514.35,21.7,345
1605793294,0,2600.33,21.6,351
1605793304,1,2515.51,21.7,348
1605793305,0,2600.44,21.6,353
1605793315,1,2515.9,21.7,347
1605793316,0,2600.92,21.6,350
1605793326,1,2514.16,21.7,349
1605793327,0,2601.27,21.6,350
1605793337,1,2515.46,21.6,348
1605793338,0,2601.37,21.6,338
1605793348,1,2514.18,21.7,347
1605793349,0,2600.44,21.6,352
1605793359,1,2515.81,21.7,339
1605793360,0,2600.07,21.6,345
1605793370,1,2515.29,21.6,339
1605793371,0,2601.27,21.6,344
1605793381,1,2515.09,21.6,349
1605793382,0,2600.06,21.6,346
1605793392,1,2514.37,21.6,345
1605793393,0,2600.71,21.6,351
1605793403,1,2515.21,21.6,338
1605793404,0,2599.87,21.6,338
1605793414,1,2515.66,21.6,338
1605793415,0,2600.68,21.6,349
1605793425,1,2515.57,21.6,339
1605793426,0,2599.88,21.6,353
1605793436,1,2515.7,21.6,346
1605793437,0,2600.33,21.6,352
1605793447,1,2515.05,21.6,346
1605793448,0,2601.17,21.6,349
1605793458,1,2514.51,21.6,340
1605793459,0,2599.86,21.6,351
1605793469,1,2514.3,21.6,344
1605793470,0,2600.88,21.6,351
1605793480,1,2515.34,21.6,347
1605793481,0,2601.14,21.6,345
1605793491,1,2514.71,21.6,345
1605793492,0,2601.31,21.6,348
1605793502,1,2515.23,21.6,343
1605793503,0,2599.96,21.6,346
1605793512,1,2516.5,21.6,346
1605793513,0,2600.82,21.6,340
1605793523,1,2514.47,21.6,347
1605793524,0,2600.75,21.6,345
1605793534,1,2515.03,21.6,346
1605793535,0,2600.73,21.6,349
1605793545,1,2516.29,21.6,337
1605793546,0,2600.03,21.6,352
1605793556,1,2516.28,21.6,346
1605793557,0,2599.55,21.6,346
1605793567,1,2515.88,21.6,346
1605793568,0,2601.09,21.6,351
1605793578,1,2516.57,21.6,337
1605793579,0,2600.07,21.6,353
1605793589,1,2516.53,21.6,342
1605793590,0,2599.87,21.6,346
1605793600,1,2515.27,21.6,343
1605793601,0,2599.91,21.6,350
1605793611,1,2515.21,21.6,338
1605793612,0,2600.03,21.6,351
1605793622,1,2516.46,21.6,343
1605793623,0,2600.27,21.6,352
1605793633,1,2515.63,21.6,346
1605793634,0,2599.78,21.6,349
1605793644,1,2515.38,21.6,350
1605793645,0,2599.69,21.6,350
1605793655,1,2515.56,21.6,343
1605793656,0,2600.99,21.6,345
1605793666,1,2516.11,21.6,339
1605793667,0,2600.98,21.6,346
1605793677,1,2515.24,21.6,346
1605793678,0,2601.01,21.6,352
1605793688,1,2515.04,21.6,346
1605793689,0,2600.03,21.6,351
1605793699,1,2514.78,21.6,345
1605793700,0,2601.1,21.6,351
1605793710,1,2515.06,21.6,339
1605793711,0,2600.71,21.6,352
1605793721,1,2515.63,21.6,345
1605793722,0,2601.25,21.6,353
1605793732,1,2516.57,21.6,338
1605793733,0,2600.8,21.6,346
1605793743,1,2515.4,21.6,346
1605793744,0,2601.33,21.6,346
1605793754,1,2514.94,21.6,347
1605793755,0,2600.26,21.6,345
1605793765,1,2514.53,21.6,338
1605793766,0,2599.96,21.6,352
1605793776,1,2514.38,21.6,348
1605793777,0,2599.74,21.6,353
1605793787,1,2515.27,21.6,347
1605793788,0,2600.03,21.6,340
1605793798,1,2515.07,21.6,349
1605793799,0,2601.08,21.6,353
1605793809,1,2514.2,21.6,345
1605793810,0,2600.81,21.6,352
1605793820,1,2515.17,21.6,347
1605793821,0,2600.4,21.6,351
1605793831,1,2516.17,21.6,343
1605793832,0,2600.16,21.6,346
1605793842,1,2514.83,21.6,347
1605793843,0,2600.72,21.6,347
1605793853,1,2514.53,21.6,347
1605793854,0,2599.9,21.6,345
1605793864,1,2514.88,21.6,347
1605793865,0,2599.66,21.5,352
1605793875,1,2514.73,21.6,343
1605793876,0,2599.78,21.5,353
1605793886,1,2516.74,21.6,344
1605793887,0,2600.11,21.6,351
1605793897,1,2515.53,21.6,337
1605793898,0,2600.13,21.6,346
1605793908,1,2516.16,21.6,337
1605793909,0,2601.27,21.5,349
1605793919,1,2515.24,21.6,345
1605793920,0,2601.41,21.5,350
1605793930,1,2515.24,21.6,339
1605793931,0,2601.48,21.5,352
1605793941,1,2515.01,21.6,347
1605793942,0,2600.35,21.6,347
1605793952,1,2514.68,21.6,348
1605793953,0,2600.96,21.6,344
1605793963,1,2514.26,21.6,348
1605793964,0,2600.37,21.5,339
1605793974,1,2514.42,21.6,347
1605793975,0,2601.2,21.5,354
1605793985,1,2514.96,21.6,347
1605793986,0,2600.09,21.5,352
1605793996,1,2515.73,21.6,339
1605793997,0,2600.13,21.5,347
1605794007,1,2514.61,21.6,347
1605794008,0,2601.09,21.5,351
1605794018,1,2515.22,21.6,347
1605794019,0,2600.56,21.5,351
1605794029,1,2514.6,21.6,338
1605794030,0,2600,21.5,352
1605794040,1,2514.14,21.6,345
1605794041,0,2600.17,21.5,352
1605794051,1,2515.1,21.6,346
1605794052,0,2601.07,21.5,344
1605794062,1,2515.68,21.6,348
1605794063,0,2599.98,21.5,347
1605794073,1,2514.57,21.6,349
1605794074,0,2600.14,21.5,352
1605794084,1,2515.17,21.6,338
1605794085,0,2600.31,21.5,350
1605794095,1,2514.64,21.6,348
1605794096,0,2600.95,21.5,353
1605794106,1,2514.43,21.6,347
1605794107,0,2601.04,21.5,352
1605794117,1,2514.3,21.6,347
1605794118,0,2599.87,21.5,353
1605794128,1,2516.53,21.6,338
1605794129,0,2599.95,21.5,351
1605794139,1,2514.49,21.6,347
1605794140,0,2599.88,21.5,338
1605794150,1,2515.07,21.6,338
1605794151,0,2601.66,21.5,349
1605794161,1,2515.09,21.6,349
1605794162,0,2601.33,21.5,352
1605794172,1,2515.67,21.6,349
1605794173,0,2600.97,21.5,351
1605794183,1,2515.46,21.6,341
1605794184,0,2601.14,21.5,348
1605794194,1,2514.68,21.6,347
1605794195,0,2601.27,21.5,348
1605794205,1,2516.38,21.6,347
1605794206,0,2599.95,21.5,352
1605794216,1,2515.98,21.6,336
1605794217,0,2601.5,21.5,351
1605794227,1,2514.71,21.6,349
1605794228,0,2599.63,21.5,351
1605794238,1,2516.37,21.6,350
1605794239,0,2600.92,21.5,352
1605794249,1,2515.87,21.6,348
1605794250,0,2599.92,21.5,350
1605794260,1,2516.62,21.6,338
1605794261,0,2600.99,21.5,353
1605794271,1,2514.52,21.6,349
1605794272,0,2601.05,21.5,353
1605794282,1,2515.62,21.6,350
1605794283,0,2599.6,21.5,353
1605794293,1,2515.64,21.6,349
1605794294,0,2601.12,21.5,351
1605794304,1,2515.16,21.6,348
1605794305,0,2600.13,21.5,351
1605794315,1,2515.64,21.6,348
1605794316,0,2601.28,21.5,352
1605794326,1,2515.74,21.6,339
1605794327,0,2600.62,21.5,352
1605794337,1,2515.43,21.6,339
1605794338,0,2601.25,21.5,340
1605794348,1,2514.78,21.6,348
1605794349,0,2599.95,21.5,352
1605794359,1,2515.33,21.6,339
1605794360,0,2600.17,21.5,352
1605794370,1,2515.01,21.6,344
1605794371,0,2599.72,21.5,353
1605794381,1,2516.47,21.6,346
1605794382,0,2601.24,21.5,351
1605794392,1,2515.45,21.6,338
1605794393,0,2600.92,21.5,349
1605794403,1,2515.09,21.6,346
1605794404,0,2599.81,21.5,350
1605794414,1,2514.28,21.6,347
1605794415,0,2601.09,21.5,351
1605794425,1,2515.74,21.6,337
1605794426,0,2599.67,21.5,348
1605794435,1,2514.4,21.6,346
1605794436,0,2600.94,21.5,350
1605794446,1,2516.33,21.6,347
1605794447,0,2600.86,21.5,353
1605794457,1,2515.53,21.6,339
1605794458,0,2600.94,21.5,353
1605794468,1,2514.52,21.6,341
1605794469,0,2599.76,21.5,345
1605794479,1,2515.5,21.6,339
1605794480,0,2600.71,21.5,352
1605794490,1,2515.34,21.6,345
1605794491,0,2599.74,21.5,354
1605794501,1,2515.64,21.6,339
1605794502,0,2600.74,21.5,352
1605794512,1,2516.43,21.6,339
1605794513,0,2600.19,21.5,339
1605794523,1,2514.31,21.6,339
1605794524,0,2601.07,21.5,354
1605794534,1,2514.55,21.6,346
1605794535,0,2600.04,21.5,353
1605794545,1,2516.43,21.6,348
1605794546,0,2600.19,21.5,353
1605794556,1,2514.57,21.6,348
1605794557,0,2600,21.5,352
1605794567,1,2514.52,21.6,347
1605794568,0,2599.78,21.5,352
1605794578,1,2515.25,21.6,349
1605794579,0,2600.23,21.5,351
1605794589,1,2515.99,21.6,337
1605794590,0,2599.78,21.5,338
1605794600,1,2514.84,21.6,338
1605794601,0,2601.62,21.5,351
1605794611,1,2514.7,21.6,349
1605794612,0,2599.72,21.5,351
1605794622,1,2515.97,21.6,344
1605794623,0,2600.73,21.5,345
1605794633,1,2516.45,21.6,346
1605794634,0,2601.41,21.5,353
1605794644,1,2516.19,21.6,347
1605794645,0,2601.01,21.5,351
1605794655,1,2516.57,21.6,349
1605794656,0,2601.13,21.5,340
1605794666,1,2515.31,21.6,338
1605794667,0,2601.07,21.5,340
1605794677,1,2515.9,21.6,345
1605794678,0,2599.85,21.5,351
1605794688,1,2516.35,21.6,343
1605794689,0,2600.08,21.5,351
1605794699,1,2514.52,21.6,346
1605794700,0,2601.03,21.5,353
1605794710,1,2515.48,21.6,347
1605794711,0,2600.48,21.5,346
1605794721,1,2515.6,21.6,348
1605794722,0,2601.03,21.5,349
1605794732,1,2515.23,21.6,348
1605794733,0,2599.72,21.5,352
1605794743,1,2516,21.6,342
1605794744,0,2601.06,21.5,352
1605794754,1,2515.95,21.6,346
1605794755,0,2599.92,21.5,352
1605794765,1,2516.54,21.6,348
1605794766,0,2600.82,21.5,352
1605794776,1,2515.23,21.6,348
1605794777,0,2601.15,21.5,350
1605794787,1,2516.29,21.6,346
1605794788,0,2600.34,21.5,352
1605794798,1,2514.02,21.6,345
1605794799,0,2600.02,21.5,350
1605794809,1,2516.26,21.6,345
1605794810,0,2599.99,21.5,354
1605794820,1,2516.03,21.6,348
1605794821,0,2601.14,21.5,353
1605794831,1,2516.74,21.6,349
1605794832,0,2600.06,21.5,351
1605794842,1,2516.46,21.6,346
1605794843,0,2599.84,21.5,349
1605794853,1,2514.56,21.6,349
1605794854,0,2600.22,21.5,351
1605794864,1,2515.36,21.6,347
1605794865,0,2600.19,21.5,352
1605794875,1,2516.83,21.6,337
1605794876,0,2600.83,21.5,351
1605794886,1,2515.61,21.6,349
1605794887,0,2600.85,21.5,346
1605794897,1,2516.03,21.6,348
1605794898,0,2600.82,21.5,352
1605794908,1,2514.63,21.6,345
1605794909,0,2600.11,21.5,349
1605794919,1,2515.35,21.6,345
1605794920,0,2600.07,21.5,351
1605794930,1,2515.74,21.6,349
1605794931,0,2600.04,21.5,351
1605794941,1,2516.64,21.6,347
1605794942,0,2600.49,21.5,351
1605794952,1,2515.23,21.6,349
1605794953,0,2601.12,21.5,352
1605794963,1,2515.75,21.6,347
1605794964,0,2599.97,21.5,351
1605794974,1,2516.51,21.6,347
1605794975,0,2601.45,21.5,351
1605794985,1,2515.61,21.6,349
1605794986,0,2601.01,21.5,351
1605794996,1,2515.73,21.6,347
1605794997,0,2600.8,21.5,347
1605795007,1,2515.74,21.6,350
1605795008,0,2600.21,21.5,352
1605795018,1,2514.93,21.6,346
1605795019,0,2601.03,21.5,351
1605795029,1,2515.93,21.6,348
1605795030,0,2600.22,21.5,351
1605795040,1,2514.36,21.6,348
1605795041,0,2600.37,21.5,352
1605795051,1,2515.45,21.6,346
1605795052,0,2601.28,21.5,352
1605795062,1,2516.45,21.6,346
1605795063,0,2600.35,21.5,350
1605795073,1,2515.28,21.6,346
1605795074,0,2601.26,21.5,353
1605795084,1,2515.37,21.6,348
1605795085,0,2600.21,21.5,346
1605795095,1,2515.22,21.6,338
1605795096,0,2600.37,21.5,349
1605795106,1,2515.17,21.6,348
1605795107,0,2599.91,21.5,353
1605795117,1,2516.37,21.6,345
1605795118,0,2600.22,21.5,354
1605795128,1,2516.77,21.6,339
1605795129,0,2601.73,21.5,345
1605795139,1,2515.35,21.6,347
1605795140,0,2599.68,21.5,351
1605795150,1,2515.63,21.6,345
1605795151,0,2599.98,21.5,351
1605795161,1,2515.25,21.6,338
1605795162,0,2601.33,21.5,350
1605795172,1,2515.59,21.6,346
1605795173,0,2601.05,21.5,351
1605795183,1,2514.67,21.6,344
1605795184,0,2600.1,21.5,353
1605795194,1,2514.36,21.6,341
1605795195,0,2600.13,21.5,346
1605795205,1,2515.8,21.6,348
1605795206,0,2599.98,21.5,350
1605795216,1,2514.79,21.6,348
1605795217,0,2600.17,21.5,352
1605795227,1,2516.03,21.6,341
1605795228,0,2599.92,21.5,354
1605795238,1,2515.95,21.6,347
1605795239,0,2600.9,21.5,351
1605795249,1,2516.61,21.6,338
1605795250,0,2600.9,21.5,352
1605795260,1,2515.91,21.6,346
1605795261,0,2600.92,21.5,352
1605795271,1,2514.7,21.6,346
1605795272,0,2600.78,21.5,351
1605795282,1,2515.8,21.6,339
1605795283,0,2599.65,21.5,351
1605795293,1,2514.49,21.6,346
1605795294,0,2600.04,21.5,352
1605795304,1,2514.96,21.6,347
1605795305,0,2600.11,21.5,352
1605795315,1,2515.03,21.6,337
1605795316,0,2600.93,21.5,350
1605795325,1,2516.72,21.6,345
1605795326,0,2599.54,21.5,351
1605795336,1,2516.11,21.6,348
1605795337,0,2599.77,21.5,350
1605795347,1,2515.13,21.6,345
1605795348,0,2600.19,21.5,351
1605795358,1,2515.87,21.6,346
1605795359,0,2599.74,21.5,352
1605795369,1,2514.65,21.6,337
1605795370,0,2600.08,21.5,339
1605795380,1,2515.09,21.6,346
1605795381,0,2600.16,21.5,353
1605795391,1,2516.27,21.6,347
1605795392,0,2601.58,21.5,354
1605795402,1,2515.85,21.6,344
1605795403,0,2599.96,21.5,351
1605795413,1,2515.71,21.6,346
1605795414,0,2601.41,21.5,353
1605795424,1,2516.77,21.6,346
1605795425,0,2600.88,21.5,352
1605795435,1,2514.83,21.6,347
1605795436,0,2601.21,21.5,350
1605795446,1,2515.28,21.6,346
1605795447,0,2601.02,21.5,351
1605795457,1,2514.66,21.6,347
1605795458,0,2601.18,21.5,349
1605795468,1,2514.46,21.6,337
1605795469,0,2601.5,21.5,352
1605795479,1,2516.06,21.6,346
1605795480,0,2600.26,21.5,353
1605795490,1,2515.59,21.6,347
1605795491,0,2600.9,21.5,348
1605795501,1,2515.35,21.6,345
1605795502,0,2601.15,21.5,353
1605795512,1,2516.8,21.6,339
1605795513,0,2600.19,21.5,352
1605795523,1,2516.65,21.6,348
1605795524,0,2600.2,21.5,355
1605795534,1,2514.47,21.6,349
1605795535,0,2601.7,21.5,349
1605795545,1,2516.66,21.6,342
1605795546,0,2599.91,21.5,351
1605795556,1,2516.03,21.6,337
1605795557,0,2600.01,21.5,353
1605795567,1,2514.59,21.6,346
1605795568,0,2600.3,21.5,353
1605795578,1,2515.43,21.6,343
1605795579,0,2601.13,21.5,353
1605795589,1,2515.87,21.6,345
1605795590,0,2600.88,21.5,354
1605795600,1,2515.39,21.6,347
1605795601,0,2601.11,21.5,350
1605795611,1,2515.31,21.6,348
1605795612,0,2600.65,21.5,345
1605795622,1,2514.79,21.6,344
1605795623,0,2600.92,21.5,352
1605795633,1,2517.01,21.6,348
1605795634,0,2601.2,21.5,340
1605795644,1,2514.87,21.6,346
1605795645,0,2600.8,21.5,349
1605795655,1,2514.63,21.6,348
1605795656,0,2601.32,21.5,350
1605795666,1,2514.82,21.6,338
1605795667,0,2600.25,21.5,352
1605795677,1,2515.65,21.6,347
1605795678,0,2600.34,21.5,352
1605795688,1,2514.25,21.6,348
1605795689,0,2601.28,21.5,351
1605795699,1,2515.92,21.6,346
1605795700,0,2599.78,21.5,350
1605795710,1,2514.79,21.6,346
1605795711,0,2601.04,21.5,352
1605795721,1,2514.74,21.6,345
1605795722,0,2600.11,21.5,349
1605795732,1,2516.55,21.6,347
1605795733,0,2599.77,21.5,352
1605795743,1,2514.58,21.6,344
1605795744,0,2600.96,21.5,353
